storm_id,model,horizon,error
AL182023,CLIPER (climatology+persistence),24,21.74604123835581
AL182023,Persistence,48,300.88049983687364
AL182023,CLIPER (climatology+persistence),48,203.8040785282391
AL182023,Persistence,72,538.9942807814462
AL182023,CLIPER (climatology+persistence),72,434.8862155140123
AL182023,Persistence,6,15.300790311354437
AL182023,CLIPER (climatology+persistence),6,18.238503688741954
AL182023,Persistence,12,85.76137883936006
AL182023,CLIPER (climatology+persistence),12,55.50973448049431
AL182023,Persistence,24,200.87193650691006
AL182023,CLIPER (climatology+persistence),24,113.833888362005
AL182023,Persistence,48,586.973404234839
AL182023,CLIPER (climatology+persistence),48,433.76213020625636
AL182023,Persistence,6,56.87174563168782
AL182023,CLIPER (climatology+persistence),6,42.525210312662914
AL182023,Persistence,12,115.36494122394333
AL182023,CLIPER (climatology+persistence),12,78.13162114085138
AL182023,Persistence,24,218.2085296842437
AL182023,CLIPER (climatology+persistence),24,139.23368840144963
AL182023,Persistence,48,570.7413946872
AL182023,CLIPER (climatology+persistence),48,448.5141610270452
AL182023,Persistence,6,34.94965385684515
AL182023,CLIPER (climatology+persistence),6,22.243483431662263
AL182023,Persistence,12,77.83644865119103
AL182023,CLIPER (climatology+persistence),12,54.51217355648392
AL182023,Persistence,24,63.58417348497762
AL182023,CLIPER (climatology+persistence),24,16.06416569541545
AL182023,Persistence,48,147.26700724823775
AL182023,CLIPER (climatology+persistence),48,177.22893363962916
AL182023,Persistence,6,23.606672661370393
AL182023,CLIPER (climatology+persistence),6,14.740335230735637
AL182023,Persistence,12,20.761880054509618
AL182023,CLIPER (climatology+persistence),12,13.717366917477557
AL182023,Persistence,24,135.0086618783218
AL182023,CLIPER (climatology+persistence),24,148.84126860217393
AL182023,Persistence,48,366.94325792704507
AL182023,CLIPER (climatology+persistence),48,366.1507308826637
AL182023,Persistence,6,30.433599353026736
AL182023,CLIPER (climatology+persistence),6,34.926426639537894
AL182023,Persistence,12,122.62299156341884
AL182023,CLIPER (climatology+persistence),12,122.15417137960789
AL182023,Persistence,24,274.10380809256003
AL182023,CLIPER (climatology+persistence),24,277.9359326527965
AL182023,Persistence,6,67.51104918837544
AL182023,CLIPER (climatology+persistence),6,72.20176107415863
AL182023,Persistence,12,118.54459839465872
AL182023,CLIPER (climatology+persistence),12,134.0386190679552
AL182023,Persistence,24,216.04116184135557
AL182023,CLIPER (climatology+persistence),24,248.9095039060686
AL182023,Persistence,6,30.216145676040764
AL182023,CLIPER (climatology+persistence),6,39.90099745185545
AL182023,Persistence,12,63.395900813276825
AL182023,CLIPER (climatology+persistence),12,70.61740980612346
AL182023,Persistence,24,83.3974648393717
AL182023,CLIPER (climatology+persistence),24,105.95689251545026
AL182023,Persistence,6,15.068885567423134
AL182023,CLIPER (climatology+persistence),6,28.59311025482751
AL182023,Persistence,12,20.188048223731585
AL182023,CLIPER (climatology+persistence),12,62.76877036988927
AL182023,Persistence,24,139.57759603136748
AL182023,CLIPER (climatology+persistence),24,66.5739755028791
AL182023,Persistence,6,22.238985328911667
AL182023,CLIPER (climatology+persistence),6,48.03005115441034
AL182023,Persistence,12,48.790611493207535
AL182023,CLIPER (climatology+persistence),12,82.10570446824609
AL182023,Persistence,6,20.02217402300656
AL182023,CLIPER (climatology+persistence),6,22.634062263643905
AL182023,Persistence,12,99.91511913489845
AL182023,CLIPER (climatology+persistence),12,37.51305862319966
AL182023,Persistence,6,60.605564504467665
AL182023,CLIPER (climatology+persistence),6,31.348481318455274
AL192023,Persistence,6,11.119492664455636
AL192023,CLIPER (climatology+persistence),6,2.715650066819073
AL192023,Persistence,12,56.662621063206515
AL192023,CLIPER (climatology+persistence),12,39.43355668297897
AL192023,Persistence,24,148.61916455196808
AL192023,CLIPER (climatology+persistence),24,120.56085450116579
AL192023,Persistence,48,335.44270334862483
AL192023,CLIPER (climatology+persistence),48,295.0017376297895
AL192023,Persistence,72,449.8982598245108
AL192023,CLIPER (climatology+persistence),72,405.7159554564298
AL192023,Persistence,120,869.9497561278304
AL192023,CLIPER (climatology+persistence),120,819.3921069428417
AL192023,Persistence,6,35.10393071638639
AL192023,CLIPER (climatology+persistence),6,37.037731720960736
AL192023,Persistence,12,74.31967978155089
AL192023,CLIPER (climatology+persistence),12,70.8800687653309
AL192023,Persistence,24,155.59952469098548
AL192023,CLIPER (climatology+persistence),24,116.66681093379621
AL192023,Persistence,48,281.9186649688237
AL192023,CLIPER (climatology+persistence),48,179.9304551786371
AL192023,Persistence,72,436.2256610445037
AL192023,CLIPER (climatology+persistence),72,222.54504166843566
AL192023,Persistence,120,759.2179141905134
AL192023,CLIPER (climatology+persistence),120,359.96351280684513
AL192023,Persistence,6,10.903937449229705
AL192023,CLIPER (climatology+persistence),6,15.028228964951055
AL192023,Persistence,12,34.48921473215822
AL192023,CLIPER (climatology+persistence),12,14.507182520437762
AL192023,Persistence,24,113.38476195534878
AL192023,CLIPER (climatology+persistence),24,27.761497578700794
AL192023,Persistence,48,193.17818101972478
AL192023,CLIPER (climatology+persistence),48,50.46636841505085
AL192023,Persistence,72,395.5236256946895
AL192023,CLIPER (climatology+persistence),72,123.93799025097542
AL192023,Persistence,120,691.9676437270177
AL192023,CLIPER (climatology+persistence),120,280.08020037333205
AL192023,Persistence,6,15.55867375466237
AL192023,CLIPER (climatology+persistence),6,6.721615290200525
AL192023,Persistence,12,39.44676306680834
AL192023,CLIPER (climatology+persistence),12,2.559482468342838
AL192023,Persistence,24,106.99316224897628
AL192023,CLIPER (climatology+persistence),24,27.381425120777056
AL192023,Persistence,48,175.1969546792681
AL192023,CLIPER (climatology+persistence),48,114.97238545242263
AL192023,Persistence,72,338.1209287466518
AL192023,CLIPER (climatology+persistence),72,113.47462663519143
AL192023,Persistence,120,603.5678509966544
AL192023,CLIPER (climatology+persistence),120,329.68115057220706
AL192023,Persistence,6,10.864251035193444
AL192023,CLIPER (climatology+persistence),6,8.599329537339141
AL192023,Persistence,12,32.5294964519439
AL192023,CLIPER (climatology+persistence),12,16.244080161077132
AL192023,Persistence,24,24.295570656043378
AL192023,CLIPER (climatology+persistence),24,40.798944100523194
AL192023,Persistence,48,100.64824167240998
AL192023,CLIPER (climatology+persistence),48,108.92898657049798
AL192023,Persistence,72,177.23278041644744
AL192023,CLIPER (climatology+persistence),72,34.230907428759295
AL192023,Persistence,6,10.84316602439711
AL192023,CLIPER (climatology+persistence),6,7.879366365511871
AL192023,Persistence,12,21.642510092588864
AL192023,CLIPER (climatology+persistence),12,15.75871569214729
AL192023,Persistence,24,63.396609265518165
AL192023,CLIPER (climatology+persistence),24,97.8709878616188
AL192023,Persistence,48,123.39423159340647
AL192023,CLIPER (climatology+persistence),48,148.79793472707928
AL192023,Persistence,72,113.19298400169791
AL192023,CLIPER (climatology+persistence),72,109.62179528461229
AL192023,Persistence,6,7.688964371544862e-13
AL192023,CLIPER (climatology+persistence),6,11.061018461925807
AL192023,Persistence,12,55.137010856670834
AL192023,CLIPER (climatology+persistence),12,69.67815607867612
AL192023,Persistence,24,150.55814264429355
AL192023,CLIPER (climatology+persistence),24,172.6038362427907
AL192023,Persistence,48,169.60487445189676
AL192023,CLIPER (climatology+persistence),48,195.6249836978597
AL192023,Persistence,72,176.9329191307883
AL192023,CLIPER (climatology+persistence),72,211.2540303559166
AL192023,Persistence,6,55.137010856672326
AL192023,CLIPER (climatology+persistence),6,61.84788992929802
AL192023,Persistence,12,102.61251470428431
AL192023,CLIPER (climatology+persistence),12,113.914289231701
AL192023,Persistence,24,188.69033438877238
AL192023,CLIPER (climatology+persistence),24,208.07673078166124
AL192023,Persistence,48,161.47703575555923
AL192023,CLIPER (climatology+persistence),48,184.84580439382958
AL192023,Persistence,72,214.47864327914957
AL192023,CLIPER (climatology+persistence),72,246.5656262270956
AL192023,Persistence,6,15.49190422601327
AL192023,CLIPER (climatology+persistence),6,14.68922914107509
AL192023,Persistence,12,30.960566664521856
AL192023,CLIPER (climatology+persistence),12,29.344311789128277
AL192023,Persistence,24,126.1892587591438
AL192023,CLIPER (climatology+persistence),24,34.86696189234849
AL192023,Persistence,48,372.6344581546371
AL192023,CLIPER (climatology+persistence),48,185.5620705504415
AL192023,Persistence,72,508.6745210819603
AL192023,CLIPER (climatology+persistence),72,226.35745295610892
AL192023,Persistence,6,0.0
AL192023,CLIPER (climatology+persistence),6,20.69639500279919
AL192023,Persistence,12,10.760434935722328
AL192023,CLIPER (climatology+persistence),12,30.60198853510569
AL192023,Persistence,24,129.21449448045888
AL192023,CLIPER (climatology+persistence),24,49.11651987167758
AL192023,Persistence,48,344.7424401699538
AL192023,CLIPER (climatology+persistence),48,199.5605992086328
AL192023,Persistence,72,376.2976099536926
AL192023,CLIPER (climatology+persistence),72,150.65975458922722
AL192023,Persistence,6,10.760434935722328
AL192023,CLIPER (climatology+persistence),6,9.946028929060837
AL192023,Persistence,12,75.21925114513834
AL192023,CLIPER (climatology+persistence),12,34.09735238414264
AL192023,Persistence,24,185.05425501721217
AL192023,CLIPER (climatology+persistence),24,106.9566481827224
AL192023,Persistence,48,374.84896131462403
AL192023,CLIPER (climatology+persistence),48,226.63680978798246
AL192023,Persistence,72,362.09068104582144
AL192023,CLIPER (climatology+persistence),72,130.29552108058724
AL192023,Persistence,6,53.7280473535525
AL192023,CLIPER (climatology+persistence),6,36.368149883017416
AL192023,Persistence,12,97.18961400153711
AL192023,CLIPER (climatology+persistence),12,63.31285213873594
AL192023,Persistence,24,189.9792270234069
AL192023,CLIPER (climatology+persistence),24,127.73009451555998
AL192023,Persistence,48,293.39144110705666
AL192023,CLIPER (climatology+persistence),48,176.7475428308419
AL192023,Persistence,72,212.3093508225202
AL192023,CLIPER (climatology+persistence),72,37.22926670518838
AL192023,Persistence,6,15.45095128199466
AL192023,CLIPER (climatology+persistence),6,17.19384556425951
AL192023,Persistence,12,39.64049528475516
AL192023,CLIPER (climatology+persistence),12,43.03669782178882
AL192023,Persistence,24,88.75885458445072
AL192023,CLIPER (climatology+persistence),24,95.42074557924913
AL192023,Persistence,48,220.04822575669354
AL192023,CLIPER (climatology+persistence),48,233.1473308601246
AL192023,Persistence,6,11.119492664455834
AL192023,CLIPER (climatology+persistence),6,16.28570892443008
AL192023,Persistence,12,22.238985328911667
AL192023,CLIPER (climatology+persistence),12,32.566174188211896
AL192023,Persistence,24,45.73010224182568
AL192023,CLIPER (climatology+persistence),24,68.77508207498937
AL192023,Persistence,48,182.4931651766821
AL192023,CLIPER (climatology+persistence),48,214.88977090841928
AL192023,Persistence,6,0.0
AL192023,CLIPER (climatology+persistence),6,9.05028762840269
AL192023,Persistence,12,0.0
AL192023,CLIPER (climatology+persistence),12,18.090057658252835
AL192023,Persistence,24,38.7878483573092
AL192023,CLIPER (climatology+persistence),24,50.36809208264697
AL192023,Persistence,48,293.6895459310771
AL192023,CLIPER (climatology+persistence),48,296.0898729723273
AL192023,Persistence,6,0.0
AL192023,CLIPER (climatology+persistence),6,9.044622970757953
AL192023,Persistence,12,10.616455587220443
AL192023,CLIPER (climatology+persistence),12,25.0596297917739
AL192023,Persistence,24,86.32496730084769
AL192023,CLIPER (climatology+persistence),24,92.62077046139963
AL192023,Persistence,48,370.3908575103176
AL192023,CLIPER (climatology+persistence),48,370.78761083121424
AL192023,Persistence,6,10.616455587220443
AL192023,CLIPER (climatology+persistence),6,16.988113986643526
AL192023,Persistence,12,38.7878483573092
AL192023,CLIPER (climatology+persistence),12,41.15425837969406
AL192023,Persistence,24,139.7162285546931
AL192023,CLIPER (climatology+persistence),24,141.54711565093038
AL192023,Persistence,6,24.633033641497626
AL192023,CLIPER (climatology+persistence),6,23.181802969735298
AL192023,Persistence,12,61.364690426037
AL192023,CLIPER (climatology+persistence),12,64.24530044385827
AL192023,Persistence,24,175.85526536406064
AL192023,CLIPER (climatology+persistence),24,181.10924051496747
AL192023,Persistence,6,21.162492971972497
AL192023,CLIPER (climatology+persistence),6,31.952406900148787
AL192023,Persistence,12,43.70316499145024
AL192023,CLIPER (climatology+persistence),12,64.36259360593519
AL192023,Persistence,24,138.17931189311594
AL192023,CLIPER (climatology+persistence),24,176.8711239344575
AL192023,Persistence,6,11.11949266445524
AL192023,CLIPER (climatology+persistence),6,19.75849570640047
AL192023,Persistence,12,39.47582765810666
AL192023,CLIPER (climatology+persistence),12,63.33019000452757
AL192023,Persistence,24,100.24812472024699
AL192023,CLIPER (climatology+persistence),24,150.25013172000675
AL192023,Persistence,6,23.868638266042225
AL192023,CLIPER (climatology+persistence),6,40.43180539004503
AL192023,Persistence,12,47.704859888349574
AL192023,CLIPER (climatology+persistence),12,80.79691798988353
AL192023,Persistence,6,8.4779321567821e-13
AL192023,CLIPER (climatology+persistence),6,24.036698247092755
AL192023,Persistence,12,1.550558038906609e-12
AL192023,CLIPER (climatology+persistence),12,48.04044673394053
AL192023,Persistence,6,3.950437369033421e-13
AL192023,CLIPER (climatology+persistence),6,24.02348804420683
AL202023,Persistence,6,11.119492664455834
AL202023,CLIPER (climatology+persistence),6,34.22255972673329
AL202023,Persistence,12,31.03176044358971
AL202023,CLIPER (climatology+persistence),12,47.19263702892939
AL202023,Persistence,24,142.3075640007256
